Source,Target,Weight
238,2196,1
238,1807,1
238,1576,1
238,1552,1
238,1517,1
238,1452,1
238,1330,1
238,1324,1
238,1243,1
238,1104,1
238,1060,1
238,1056,1
238,847,1
238,777,1
238,754,1
238,705,1
238,662,1
238,582,1
238,565,1
238,397,1
238,371,1
238,344,1
238,171,1
238,152,1
238,111,1
238,64,1
238,59,1
238,36,1
238,26,1
238,2,1
3428,3678,1
3428,3274,1
3428,92,1
3428,2,1
3206,3678,1
3206,3338,1
3206,3307,1
3206,3231,1
3206,3137,1
3206,3056,1
3206,1678,1
3206,2,1
2172,5098,1
2172,3678,1
2172,3538,1
2172,2911,1
2172,2833,1
2172,1669,1
1724,8056,1
1724,5531,1
1724,3678,1
1724,2198,1
1724,1680,1
1724,59,1
1724,2,1
7796,2,1
6133,7917,1
6133,7796,1
6133,6984,1
6133,6892,1
6133,6506,1
6133,6154,1
6133,4045,1
6133,2,1
5109,777,1
5451,5946,1
5451,5307,1
5451,5180,1
5451,5177,1
5451,3357,1
5451,353,1
5451,22,1
5451,2,1
2979,7142,1
2979,3405,1
2979,3213,1
2979,3062,1
2979,3056,1
2979,3017,1
2979,3002,1
2979,2978,1
2979,2977,1
2979,2969,1
2979,2968,1
2979,2930,1
2979,2897,1
2979,2846,1
2979,2822,1
2979,2498,1
2979,2465,1
2979,1785,1
2979,1475,1
2979,1055,1
2979,705,1
2979,238,1
2979,16,1
2812,6345,1
2812,6216,1
2812,6186,1
2812,6059,1
2812,5950,1
2812,5911,1
2812,5467,1
2812,5181,1
2812,5178,1
2812,5099,1
2812,3760,1
2812,3652,1
2812,3622,1
2812,3429,1
2812,3230,1
2812,3150,1
2812,3143,1
2812,3056,1
2812,3015,1
2812,2950,1
2812,2936,1
2812,2934,1
2812,2888,1
2812,2883,1
2812,2500,1
2812,915,1
2812,89,1
2812,2,1
3886,5307,1
3886,777,1
3886,532,1
3886,383,1
3790,7710,1
3790,5099,1
3790,3569,1
3790,3465,1
3790,3251,1
3790,2977,1
3790,2833,1
3790,2020,1
3790,1978,1
3790,1889,1
3790,1291,1
3790,915,1
3790,414,1
3790,68,1
3790,2,1
2945,3025,1
2945,2968,1
2945,2833,1
2945,2141,1
2945,1569,1
2945,1089,1
473,3504,1
473,2833,1
473,1634,1
473,1568,1
473,1546,1
473,1226,1
473,628,1
473,455,1
473,282,1
473,2,1
6218,5503,1
657,6814,1
657,5060,1
657,3060,1
657,2443,1
657,2268,1
657,2185,1
657,2004,1
657,1382,1
657,1155,1
657,1148,1
657,777,1
657,717,1
657,634,1
657,346,1
657,36,1
657,2,1
6056,5702,1
6056,2,1
6222,2,1
1383,5659,1
1383,3123,1
1383,2756,1
1383,2282,1
1383,1940,1
1383,1725,1
1383,1459,1
5092,7269,1
5092,6250,1
5092,5307,1
5092,5098,1
5092,5073,1
5092,5069,1
5092,4049,1
5092,777,1
5092,24,1
5092,2,1
2964,2856,1
2964,2394,1
2964,2020,1
2964,1716,1
2964,1246,1
2964,120,1
2964,2,1
1795,5805,1
1795,5307,1
1795,4554,1
1795,3056,1
1795,2546,1
1795,1978,1
1795,1877,1
1795,1818,1
1795,1785,1
1795,1716,1
1795,1698,1
1795,1622,1
1795,1452,1
5098,7381,1
5098,4871,1
5098,4537,1
5098,4515,1
6488,6411,1
6488,5014,1
6488,4871,1
6488,2,1
1859,7702,1
1859,7232,1
1859,6301,1
1859,2711,1
1859,1977,1
1859,1811,1
1859,1246,1
1859,59,1
1315,6676,1
1315,1246,1
1315,1243,1
1315,353,1
6921,2,1
6150,2,1
6186,6204,1
6186,6190,1
6186,6016,1
6186,5699,1
6186,915,1
6186,2,1
6860,2,1
5597,5981,1
5414,6062,1
5414,5216,1
5414,4964,1
5414,2587,1
5414,2,1
5407,7982,1
5407,7391,1
5407,5340,1
5407,5216,1
5407,777,1
5407,2,1
5341,5588,1
5341,5216,1
5341,353,1
5341,2,1
5331,5436,1
5331,5216,1
5331,407,1
5331,2,1
5257,5566,1
5257,2,1
5217,6671,1
5217,5216,1
4803,6981,1
4803,6434,1
4803,6345,1
4803,102,1
4803,2,1
1305,7334,1
1305,6492,1
1305,6261,1
1305,5855,1
1305,3149,1
1305,2965,1
1305,2797,1
1305,1330,1
1305,1312,1
1305,777,1
1305,243,1
1305,2,1
5375,5376,1
5375,777,1
5375,2,1
5228,7184,1
5228,4289,1
7690,4173,1
6812,7993,1
6790,6912,1
6790,4859,1
6790,420,1
6711,4650,1
6549,7857,1
6549,2,1
6144,8183,1
6144,8028,1
6144,6788,1
6144,6187,1
6144,2,1
5676,4964,1
5676,487,1
5676,2,1
5653,777,1
5534,6860,1
5534,6787,1
5534,5946,1
5534,5566,1
5534,5307,1
5534,4964,1
5534,4859,1
5534,2374,1
5534,777,1
5534,2,1
5248,5570,1
5248,5253,1
5248,22,1
5248,2,1
5194,5781,1
5194,777,1
5120,5307,1
4898,777,1
4898,2,1
4889,5488,1
4889,4857,1
4889,3554,1
4889,3514,1
4889,2963,1
4889,777,1
4889,407,1
4889,102,1
4889,7,1
4889,2,1
4754,7770,1
4754,6387,1
4754,5385,1
4754,4761,1
4754,777,1
4683,7282,1
4683,5985,1
4683,777,1
4683,2,1
4457,6116,1
4457,777,1
4457,619,1
4457,2,1
4165,7173,1
4165,6010,1
4165,4289,1
4165,915,1
4142,7352,1
4142,5404,1
3858,5981,1
3858,5461,1
3689,6936,1
3689,777,1
3648,2,1
3187,5346,1
3187,777,1
3187,346,1
3113,5175,1
3113,2,1
3107,6469,1
3107,5702,1
3107,5307,1
3107,777,1
2816,777,1
2786,5914,1
2786,5855,1
2786,5451,1
2786,5346,1
2786,59,1
2727,8183,1
2727,7420,1
2727,1392,1
2727,777,1
2727,740,1
2727,334,1
2449,5972,1
2449,3137,1
2449,3114,1
2449,1765,1
2449,1321,1
2449,2,1
2207,6261,1
2143,6469,1
2143,2002,1
1867,8018,1
1867,777,1
1865,6398,1
1823,6984,1
1823,6387,1
1823,5307,1
1823,2027,1
1823,346,1
1777,777,1
1770,4274,1
1425,777,1
1378,8262,1
1378,6641,1
1378,6638,1
1378,6216,1
1378,5993,1
1378,3137,1
1378,2963,1
1378,2595,1
1378,2560,1
1378,2536,1
1378,2377,1
1378,1826,1
1378,1564,1
1378,1455,1
1378,1321,1
1378,21,1
1352,7381,1
1352,1321,1
1352,1292,1
1352,777,1
1352,346,1
1324,5981,1
1324,5946,1
1324,5692,1
1324,5307,1
1324,3607,1
1324,2977,1
1324,2020,1
1324,1384,1
1324,1330,1
1324,1321,1
1324,1243,1
1324,238,1
1320,1321,1
1320,1252,1
1320,777,1
1314,6871,1
1314,5307,1
1314,1391,1
1314,1330,1
1314,1321,1
1314,777,1
1278,6852,1
1278,6112,1
1278,777,1
1270,7545,1
1270,6285,1
1270,5893,1
1270,5855,1
1270,5420,1
1270,5307,1
1270,5175,1
1270,5073,1
1270,3420,1
1270,3230,1
1270,3159,1
1270,2480,1
1270,2236,1
1270,1987,1
1270,1634,1
1270,1552,1
1270,1384,1
1270,1333,1
1270,1329,1
1270,1243,1
1270,2,1
1252,6112,1
1252,5702,1
1252,1474,1
1252,1321,1
1252,1320,1
1252,2,1
1098,5307,1
1098,5175,1
977,5175,1
977,346,1
977,107,1
977,2,1
966,7236,1
966,5098,1
966,24,1
960,5137,1
960,777,1
730,8167,1
730,6544,1
730,5175,1
730,5073,1
730,161,1
583,353,1
583,346,1
534,6684,1
534,777,1
1484,7509,1
1484,6984,1
1484,6189,1
1484,1527,1
1484,1475,1
1484,1473,1
1484,1459,1
1484,1420,1
1484,1342,1
1484,1291,1
1484,949,1
1484,777,1
1484,435,1
1484,374,1
1484,175,1
1484,171,1
1484,47,1
1484,2,1
1271,1472,1
1271,1438,1
1271,1297,1
1271,1287,1
1271,346,1
1271,175,1
507,5421,1
507,346,1
507,175,1
7934,8298,1
7532,6919,1
4975,777,1
4975,59,1
3330,3886,1
3330,610,1
3330,59,1
2910,2404,1
2910,1295,1
2817,5893,1
2817,5714,1
2817,5307,1
2817,3977,1
2817,3700,1
2817,3137,1
2817,3025,1
2817,2977,1
2817,2904,1
2817,2897,1
2817,1955,1
2817,1634,1
2817,138,1
2817,120,1
2817,59,1
2796,5404,1
2796,5341,1
2796,5073,1
2796,777,1
2796,59,1
2536,6216,1
2536,6112,1
2536,5157,1
2536,3938,1
2536,2797,1
2536,2712,1
2536,1378,1
2536,777,1
2536,346,1
2536,59,1
2536,24,1
2536,2,1
2533,6466,1
2533,2539,1
2533,346,1
2225,5307,1
2225,777,1
2225,59,1
2041,1999,1
2041,1580,1
2041,777,1
2041,59,1
1576,5946,1
1576,5623,1
1576,3576,1
1576,1462,1
1576,777,1
1576,619,1
1576,353,1
1576,238,1
1576,59,1
1513,2687,1
1513,1969,1
1513,407,1
1513,59,1
1396,7194,1
1396,1309,1
1396,1089,1
1396,777,1
1396,346,1
1396,59,1
1392,6921,1
1392,5702,1
1392,5307,1
1392,5212,1
1392,3576,1
1392,3500,1
1392,2977,1
1392,2727,1
1392,2678,1
1392,2181,1
1392,2111,1
1392,1852,1
1392,1785,1
1392,1274,1
1392,1187,1
1392,900,1
1392,344,1
1392,150,1
1392,59,1
1392,2,1
1301,4093,1
1301,2869,1
1301,1472,1
1301,1243,1
1301,59,1
1301,2,1
1262,6474,1
1262,6469,1
1262,6275,1
1262,5985,1
1262,4209,1
1262,3255,1
1262,3079,1
1262,3027,1
1262,2432,1
1262,1957,1
1262,1552,1
1262,1229,1
1262,59,1
1262,2,1
1160,59,1
949,7984,1
949,6601,1
949,6488,1
949,6108,1
949,5566,1
949,5307,1
949,4964,1
949,1484,1
949,1292,1
949,777,1
949,59,1
949,2,1
713,6539,1
713,5346,1
713,542,1
713,59,1
677,777,1
669,6996,1
669,5341,1
669,4987,1
669,4488,1
669,4253,1
669,4049,1
669,3909,1
669,3295,1
669,2756,1
669,2668,1
669,2609,1
669,2385,1
669,2377,1
669,2322,1
669,2020,1
669,1978,1
669,1976,1
669,1793,1
669,1583,1
669,1292,1
669,1080,1
669,983,1
669,926,1
669,912,1
669,59,1
669,2,1
486,4209,1
486,3954,1
486,914,1
486,413,1
486,353,1
486,59,1
388,6436,1
388,4199,1
388,1870,1
388,1439,1
388,1243,1
388,628,1
388,400,1
388,397,1
388,390,1
388,389,1
388,59,1
388,2,1
383,5307,1
383,4964,1
383,3886,1
383,2611,1
383,1517,1
383,346,1
383,59,1
371,6269,1
371,6069,1
371,5981,1
371,5629,1
371,5198,1
371,3538,1
371,2978,1
371,2977,1
371,1552,1
371,1428,1
371,1145,1
371,850,1
371,777,1
371,721,1
371,692,1
371,676,1
371,474,1
371,397,1
371,362,1
371,243,1
371,238,1
371,59,1
371,2,1
328,389,1
328,59,1
296,5202,1
296,4309,1
296,619,1
296,576,1
296,480,1
296,479,1
296,400,1
296,379,1
296,346,1
296,268,1
296,122,1
296,111,1
296,102,1
296,64,1
296,59,1
296,2,1
202,6032,1
202,480,1
202,478,1
202,353,1
202,296,1
202,261,1
202,59,1
202,55,1
202,2,1
142,899,1
142,884,1
142,850,1
142,445,1
142,346,1
142,334,1
142,293,1
142,171,1
142,151,1
142,81,1
142,59,1
142,52,1
142,39,1
142,8,1
142,2,1
6466,7669,1
6466,6683,1
6466,6661,1
6466,6157,1
6466,2,1
4345,3409,1
4064,8298,1
4064,6506,1
4064,6133,1
4064,5425,1
4064,4049,1
4064,3409,1
4064,253,1
4064,102,1
2004,5307,1
2004,3409,1
2004,3404,1
2004,3230,1
2004,3164,1
2004,3137,1
2004,3114,1
2004,2141,1
2004,2013,1
2004,1987,1
2004,1807,1
2004,1768,1
2004,1678,1
2004,1634,1
2004,1295,1
2004,1292,1
2004,1243,1
2004,1089,1
2004,926,1
2004,657,1
2004,251,1
1517,3409,1
1517,2438,1
1517,1532,1
1517,383,1
1517,238,1
1517,2,1
6441,6469,1
6441,4964,1
6441,3357,1
6441,339,1
6325,1434,1
6325,2,1
5368,4173,1
5368,3325,1
5368,777,1
5368,2,1
7200,7809,1
7200,7654,1
7200,4173,1
6540,6539,1
6540,22,1
6540,2,1
6343,5946,1
6343,4859,1
6343,2,1
6155,8153,1
6155,7391,1
6155,6271,1
6155,2,1
6216,7796,1
6216,2963,1
6073,7982,1
4772,6455,1
4772,6387,1
4772,1678,1
4772,2,1
4563,5680,1
4563,5307,1
4563,1678,1
4510,1678,1
4510,777,1
4510,2,1
4481,6718,1
4481,5307,1
4481,4964,1
4481,1678,1
4481,1291,1
4481,777,1
4481,195,1
4376,5566,1
4376,5307,1
4376,1678,1
4376,777,1
4376,243,1
4376,195,1
3966,1678,1
3966,777,1
3907,6739,1
3907,2002,1
3907,1678,1
3907,777,1
3906,7040,1
3906,6984,1
3906,5198,1
3906,1678,1
3906,777,1
3764,5997,1
3764,5307,1
3764,5198,1
3764,3908,1
3764,3606,1
3764,1968,1
3764,1678,1
3764,1581,1
3764,346,1
3544,6387,1
3544,1678,1
3544,777,1
3544,619,1
3544,2,1
3376,6275,1
3376,2763,1
3376,2475,1
3376,1678,1
3376,243,1
3376,2,1
3248,2020,1
3248,1678,1
3248,1415,1
3248,1291,1
2822,5571,1
2822,5307,1
2822,5073,1
2822,3056,1
2822,2979,1
2822,2977,1
2822,2725,1
2822,2678,1
2822,2479,1
2822,2058,1
2822,2020,1
2822,1851,1
2822,1755,1
2822,1678,1
2822,1662,1
2822,1632,1
2822,1563,1
2822,1476,1
2822,1229,1
2822,243,1
2595,2548,1
2595,2475,1
2595,2268,1
2595,2104,1
2595,2020,1
2595,1968,1
2595,1678,1
2595,1378,1
2595,407,1
2539,8133,1
2539,5855,1
2539,5570,1
2539,3114,1
2539,2533,1
2539,2027,1
2539,1678,1
2500,6045,1
2500,5981,1
2500,5705,1
2500,2812,1
2500,2634,1
2500,1968,1
2500,1702,1
2500,1697,1
2500,1678,1
2500,1089,1
2500,777,1
2500,729,1
2500,253,1
2500,57,1
2500,33,1
2479,3650,1
2479,2977,1
2479,2822,1
2479,1768,1
2479,1678,1
2479,1634,1
2479,777,1
2479,610,1
2223,7953,1
2223,5631,1
2223,1678,1
2223,346,1
1977,1859,1
1977,1678,1
1977,24,1
1844,6963,1
1844,1968,1
1844,1678,1
1844,777,1
1844,2,1
1818,3137,1
1818,1795,1
1818,1678,1
1818,915,1
1818,777,1
1818,619,1
1818,397,1
1818,346,1
1692,6744,1
1692,6261,1
1692,5321,1
1692,4859,1
1692,1688,1
1692,1678,1
1692,777,1
1692,24,1
1622,5621,1
1622,5073,1
1622,3244,1
1622,2548,1
1622,2464,1
1622,2333,1
1622,1795,1
1622,1689,1
1622,1688,1
1622,1678,1
1622,1644,1
1622,1618,1
1622,1544,1
1622,1475,1
1622,1415,1
1622,1291,1
1622,1148,1
1622,743,1
1622,346,1
1622,282,1
1622,243,1
1622,195,1
1622,183,1
1622,161,1
1622,92,1
1622,57,1
1622,24,1
729,3871,1
729,3149,1
729,2621,1
729,2500,1
729,2020,1
729,1678,1
729,1226,1
729,740,1
729,79,1
7013,195,1
6506,195,1
6477,195,1
6259,7633,1
6259,7227,1
6259,5699,1
6259,195,1
6259,2,1
5980,5942,1
5932,777,1
5578,8064,1
5578,7875,1
5578,7845,1
5578,6488,1
5578,6420,1
5578,5566,1
5578,5391,1
5578,777,1
5578,195,1
5578,2,1
5412,8183,1
5412,7749,1
5412,7202,1
5412,6599,1
5412,6275,1
5412,5745,1
5412,5285,1
5412,777,1
5214,7173,1
5214,5247,1
5214,5183,1
5214,4367,1
5214,777,1
5214,195,1
5214,2,1
4662,5202,1
4662,4584,1
4662,195,1
4541,5202,1
4541,195,1
4485,6606,1
4485,5365,1
4485,5202,1
4485,5073,1
4485,4411,1
4485,195,1
4485,2,1
4419,6680,1
4419,6278,1
4419,353,1
4419,346,1
4419,195,1
3897,6979,1
3897,6278,1
3897,195,1
3760,5337,1
3760,5202,1
3760,4065,1
3760,3928,1
3760,3871,1
3760,3622,1
3760,3538,1
3760,3114,1
3760,2905,1
3760,2812,1
3760,243,1
3760,195,1
3760,102,1
3760,2,1
3551,777,1
3551,195,1
3060,2668,1
3060,657,1
3060,346,1
3060,195,1
2646,5570,1
2646,346,1
2646,195,1
2610,5307,1
2610,5098,1
2610,4108,1
2610,3216,1
2610,3137,1
2610,3114,1
2610,2756,1
2610,1968,1
2610,1636,1
2610,942,1
2610,777,1
2610,397,1
2610,195,1
2610,2,1
2564,5202,1
2564,3646,1
2564,3126,1
2564,2977,1
2564,777,1
2564,407,1
2564,346,1
2564,195,1
2564,2,1
2378,6861,1
2378,2763,1
2378,346,1
2378,195,1
2271,7846,1
2271,5177,1
2271,2668,1
2271,2236,1
2271,1634,1
2271,195,1
1663,6250,1
1663,6027,1
1663,5175,1
1663,1644,1
1663,195,1
1608,5073,1
1608,1708,1
1608,532,1
1608,195,1
1176,5631,1
1176,195,1
1148,5410,1
1148,3817,1
1148,3027,1
1148,1622,1
1148,1472,1
1148,777,1
1148,657,1
1148,346,1
1148,243,1
1148,195,1
1148,2,1
1125,7809,1
1125,7173,1
1125,5073,1
1125,4671,1
1125,1295,1
1125,1126,1
1125,614,1
1125,397,1
1125,346,1
1125,195,1
1125,102,1
1125,92,1
1125,2,1
1106,5307,1
1106,1103,1
1106,743,1
1106,532,1
1106,243,1
1106,195,1
1106,2,1
1024,6345,1
1024,1034,1
1024,777,1
1024,195,1
938,7101,1
938,957,1
938,942,1
938,610,1
938,343,1
938,195,1
938,2,1
926,5993,1
926,5307,1
926,5175,1
926,4833,1
926,4173,1
926,3935,1
926,3843,1
926,3233,1
926,2977,1
926,2763,1
926,2004,1
926,1634,1
926,1552,1
926,1479,1
926,918,1
926,917,1
926,777,1
926,740,1
926,669,1
926,243,1
926,195,1
926,102,1
926,79,1
926,68,1
926,2,1
884,243,1
884,195,1
884,142,1
884,52,1
630,6069,1
630,2963,1
630,2257,1
630,2185,1
630,397,1
630,346,1
630,243,1
630,195,1
628,7605,1
628,6871,1
628,5420,1
628,5202,1
628,613,1
628,473,1
628,388,1
628,195,1
628,161,1
628,152,1
628,90,1
628,57,1
628,47,1
628,2,1
584,5866,1
584,4289,1
584,777,1
584,754,1
584,740,1
584,532,1
584,243,1
584,195,1
582,1243,1
582,777,1
582,692,1
582,670,1
582,585,1
582,238,1
582,195,1
456,5981,1
456,777,1
456,474,1
456,455,1
456,336,1
456,243,1
456,195,1
456,26,1
331,585,1
331,487,1
331,389,1
331,195,1
331,2,1
287,6744,1
287,6353,1
287,6010,1
287,777,1
287,195,1
286,282,1
286,195,1
286,2,1
151,6602,1
151,5307,1
151,5137,1
151,429,1
151,195,1
151,171,1
151,142,1
151,120,1
151,33,1
151,2,1
2589,5570,1
6333,8258,1
6333,6245,1
6333,2,1
471,777,1
471,474,1
471,194,1
6443,7863,1
6443,7785,1
6443,7689,1
6443,7637,1
6443,7199,1
6443,6712,1
6443,6411,1
6443,4411,1
6443,831,1
6443,2,1
6045,5637,1
6045,777,1
6045,2,1
5824,5855,1
5824,5702,1
5824,777,1
5638,6940,1
5638,777,1
5638,610,1
5450,777,1
5416,777,1
5416,2,1
5406,6530,1
5406,5388,1
5406,2002,1
5406,777,1
5406,372,1
5395,777,1
5354,6284,1
5354,5981,1
5354,2002,1
5354,777,1
5354,353,1
5354,2,1
5305,777,1
5305,2,1
5045,7232,1
5045,777,1
5045,2,1
4992,5566,1
4992,2367,1
4992,777,1
4902,777,1
4669,5307,1
4669,777,1
4666,6261,1
4666,5175,1
4666,777,1
4666,2,1
4650,7669,1
4650,777,1
4650,2,1
4572,6018,1
4572,5570,1
4572,777,1
4449,5436,1
4449,777,1
4411,8449,1
4411,7669,1
4411,6544,1
4411,6510,1
4411,6433,1
4411,5443,1
4411,5221,1
4411,5142,1
4411,5093,1
4411,4595,1
4411,4586,1
4411,4486,1
4411,4485,1
4411,4068,1
4411,3727,1
4411,1977,1
4411,777,1
4411,644,1
4411,381,1
4411,102,1
4411,52,1
4411,50,1
4411,2,1
4383,4488,1
4383,777,1
3335,5855,1
3335,5073,1
3335,5013,1
3335,777,1
3325,8115,1
3325,7229,1
3325,5368,1
3325,777,1
3325,2,1
3274,5175,1
3274,3465,1
3274,3428,1
3274,3389,1
3274,2929,1
3274,2905,1
3274,2883,1
3274,1634,1
3274,777,1
3274,619,1
3274,2,1
2847,8013,1
2847,7669,1
2847,6275,1
2847,4026,1
2847,2956,1
2847,777,1
2847,2,1
2352,7138,1
2352,5566,1
2352,3137,1
2352,3134,1
2352,3045,1
2352,2396,1
2352,777,1
2352,341,1
1583,2668,1
1583,2455,1
1583,2020,1
1583,1553,1
1583,777,1
1583,669,1
1583,2,1
1215,7332,1
1215,6771,1
1215,5919,1
1215,1911,1
1215,1243,1
1215,777,1
1215,21,1
634,6575,1
634,6565,1
634,777,1
634,657,1
634,619,1
565,6488,1
565,6139,1
565,5425,1
565,5307,1
565,847,1
565,777,1
565,753,1
565,243,1
565,238,1
323,7796,1
323,6924,1
323,777,1
323,484,1
323,445,1
51,5363,1
51,5362,1
51,5360,1
51,5358,1
51,5307,1
51,777,1
51,346,1
51,330,1
51,158,1
51,89,1
51,57,1
51,28,1
51,3,1
51,2,1
7235,7845,1
7235,7746,1
7235,7535,1
7235,2,1
6345,6984,1
6345,4803,1
6345,2,1
1669,3973,1
1669,3926,1
1669,2963,1
1669,2960,1
1669,2932,1
1669,2756,1
1669,2581,1
1669,2354,1
1669,2287,1
1669,2276,1
1669,2236,1
1669,2172,1
1669,1814,1
1669,1644,1
1669,1295,1
1669,777,1
1669,251,1
1669,92,1
1312,7479,1
1312,6387,1
1312,5307,1
1312,5198,1
1312,1305,1
1312,1291,1
1312,1182,1
1312,1155,1
1312,1081,1
1312,1079,1
1312,777,1
1312,740,1
1312,522,1
1312,357,1
1312,346,1
1312,251,1
1312,243,1
1312,128,1
1312,102,1
1312,89,1
1312,47,1
1312,7,1
1312,2,1
271,5388,1
271,576,1
271,346,1
271,261,1
271,251,1
271,79,1
271,2,1
4150,1851,1
4150,777,1
3669,1851,1
3669,777,1
3218,2977,1
3218,1851,1
3218,777,1
3218,2,1
3099,6361,1
3099,5307,1
3099,3640,1
3099,3538,1
3099,3407,1
3099,3326,1
3099,3230,1
3099,2963,1
3099,2926,1
3099,1851,1
3099,1814,1
3099,1514,1
3099,669,1
3099,243,1
3079,6690,1
3079,2977,1
3079,2525,1
3079,1851,1
3079,1262,1
3079,1200,1
3079,777,1
3079,340,1
3079,90,1
2904,6157,1
2904,5815,1
2904,5014,1
2904,3211,1
2904,2905,1
2904,2817,1
2904,1851,1
2904,59,1
2827,7227,1
2827,1851,1
2563,5946,1
2563,1851,1
2268,4411,1
2268,3333,1
2268,2595,1
2268,1851,1
2268,1544,1
2268,657,1
2268,346,1
2268,7,1
1679,5570,1
1679,4274,1
1679,1851,1
1679,1587,1
1679,1192,1
1679,1081,1
1679,777,1
1679,357,1
3549,8226,1
2986,5705,1
1175,5073,1
5654,5945,1
5654,5942,1
5654,5155,1
5654,4755,1
5654,777,1
2934,6466,1
2934,4209,1
2934,3533,1
2934,3046,1
2934,2977,1
2934,2812,1
2934,1229,1
2934,2,1
1344,8183,1
1344,8013,1
1344,8002,1
1344,6715,1
1344,1229,1
1344,777,1
1304,5570,1
1304,5307,1
1304,2655,1
1304,1229,1
1187,6528,1
1187,6218,1
1187,5881,1
1187,5654,1
1187,5307,1
1187,2977,1
1187,1921,1
1187,1428,1
1187,1392,1
1187,1333,1
1187,1229,1
1187,777,1
1187,357,1
7416,2,1
3018,6707,1
3018,3646,1
3018,1581,1
3018,777,1
2361,7381,1
2361,5824,1
2361,5307,1
2361,3646,1
2361,2977,1
2361,89,1
2361,2,1
1814,6528,1
1814,6420,1
1814,3646,1
1814,3099,1
1814,2963,1
1814,1669,1
1814,353,1
2012,2031,1
2012,777,1
2012,346,1
5571,3980,1
5571,777,1
5571,2,1
480,2002,1
480,484,1
480,413,1
480,346,1
480,296,1
480,33,1
107,1243,1
107,977,1
107,942,1
107,705,1
107,676,1
107,400,1
107,397,1
107,248,1
107,232,1
107,79,1
107,57,1
107,2,1
8554,2,1
8511,8506,1
8511,8449,1
8511,662,1
8511,161,1
8511,2,1
8507,8256,1
8507,8173,1
8507,7586,1
8507,6885,1
8507,6439,1
8507,4977,1
8507,4254,1
8507,2664,1
8507,2027,1
8507,1983,1
8507,1178,1
8507,2,1
8506,8262,1
8506,5284,1
8506,3767,1
8506,2895,1
8506,1136,1
8506,2,1
8493,8308,1
8493,8301,1
8493,3767,1
8493,2,1
8484,8483,1
8484,8479,1
8484,8419,1
8484,8301,1
8484,6158,1
8484,4953,1
8484,1483,1
8484,653,1
8484,598,1
8484,592,1
8484,2,1
8467,8465,1
8467,8464,1
8467,8461,1
8467,8301,1
8467,8205,1
8467,5659,1
8467,5386,1
8467,4987,1
8467,2895,1
8467,2,1
8450,8301,1
8450,2,1
8447,2,1
8446,8415,1
8446,8413,1
8446,8402,1
8446,8392,1
8446,8384,1
8446,8380,1
8446,8361,1
8446,8360,1
8446,8334,1
8446,2,1
8412,8612,1
8412,8559,1
6224,6787,1
5452,2,1
7227,7391,1
7072,7809,1
3389,6528,1
3389,6487,1
3389,5307,1
3389,5157,1
3389,3938,1
3389,3828,1
3389,3640,1
3389,3569,1
3389,3538,1
3389,3274,1
3389,3173,1
3389,3137,1
3389,2977,1
3389,2756,1
3389,2208,1
3389,1768,1
3389,1634,1
3389,1544,1
3389,1295,1
3389,1291,1
3389,243,1
3389,2,1
6730,4859,1
5628,5013,1
5600,6010,1
5600,2,1
4554,5307,1
4554,5099,1
4554,4179,1
4554,915,1
4554,2,1
4288,777,1
4281,7227,1
4281,5936,1
3927,5946,1
3927,5659,1
3927,5307,1
3927,777,1
3927,487,1
3685,5307,1
3685,5202,1
3685,1889,1
3685,777,1
3038,5702,1
3038,777,1
3038,24,1
2925,5210,1
2804,6218,1
2804,777,1
2188,8183,1
2188,7984,1
2188,7517,1
2188,6547,1
2188,6241,1
2188,2002,1
2188,1706,1
2188,777,1
2188,407,1
2188,353,1
1950,6432,1
1950,6155,1
1950,5566,1
1950,353,1
1582,5413,1
1582,777,1
1582,2,1
1499,5571,1
1499,5307,1
1499,777,1
854,777,1
609,6293,1
1954,5855,1
1954,5175,1
1954,5073,1
5405,777,1
3923,5981,1
3875,7669,1
3875,5307,1
3875,346,1
3875,2,1
2894,6539,1
2894,6450,1
2894,5855,1
2894,2020,1
1653,353,1
1653,2,1
1224,7183,1
1224,6301,1
1224,777,1
1224,2,1
7396,4672,1
4445,5461,1
4437,1697,1
4437,2,1
3855,777,1
3785,6539,1
3831,777,1
3831,2,1
3754,7202,1
3754,6662,1
3754,6262,1
3754,5570,1
3754,301,1
3384,5282,1
3384,2856,1
2599,7785,1
2557,532,1
1975,7095,1
1975,2367,1
1975,777,1
1479,6351,1
1479,5623,1
1479,5385,1
1479,926,1
1479,57,1
1479,2,1
133,484,1
133,445,1
133,79,1
133,2,1
6458,2,1
5345,777,1
5345,2,1
5009,8033,1
5009,5137,1
5009,2,1
3352,6275,1
2077,6398,1
2077,777,1
1547,6466,1
1547,2462,1
6713,7861,1
6428,7334,1
6428,6984,1
6428,6637,1
5072,5901,1
4664,346,1
4476,5429,1
4476,777,1
4408,3146,1
4408,777,1
4229,6250,1
4229,5711,1
4229,5282,1
4229,2002,1
4229,777,1
4229,346,1
4068,6218,1
4068,5410,1
4068,4023,1
3848,5098,1
2420,6787,1
2420,5623,1
2420,59,1
1999,2041,1
461,777,1
5894,7194,1
5894,5488,1
4268,7095,1
4268,6539,1
4268,777,1
4945,8298,1
4945,6069,1
4945,2,1
3715,6963,1
3715,619,1
1533,6112,1
1533,5570,1
1533,5175,1
1533,777,1
1533,2,1
1090,777,1
6169,619,1
6169,2,1
5866,6186,1
